date,guest_name,category,artist,title,url,date_tidied,guest_name_disaggregated,guest_occupation_disaggregated
Fri 11 Mar 1994,Christina Dodwell,song,King's College Chapel Choir,In The Bleak Midwinter,https://www.bbc.co.uk/programmes/p0093qtk,1994-03-11,Christina Dodwell,
Fri 11 Mar 1994,Christina Dodwell,song,Édith Piaf,Les Amants D'Un Jour,https://www.bbc.co.uk/programmes/p0093qtk,1994-03-11,Christina Dodwell,
Fri 11 Mar 1994,Christina Dodwell,song,Kamchatka Singing,Private Tape,https://www.bbc.co.uk/programmes/p0093qtk,1994-03-11,Christina Dodwell,
Fri 11 Mar 1994,Christina Dodwell,song,Hubert Parry,Dear Lord and Father of Mankind,https://www.bbc.co.uk/programmes/p0093qtk,1994-03-11,Christina Dodwell,
Fri 11 Mar 1994,Christina Dodwell,song,Jules Massenet,Méditation (from Thaïs),https://www.bbc.co.uk/programmes/p0093qtk,1994-03-11,Christina Dodwell,
Fri 11 Mar 1994,Christina Dodwell,book,,The Prophet - Kahlil Gibran,https://www.bbc.co.uk/programmes/p0093qtk,1994-03-11,Christina Dodwell,
Fri 11 Mar 1994,Christina Dodwell,luxury,,Pen and paper,https://www.bbc.co.uk/programmes/p0093qtk,1994-03-11,Christina Dodwell,
Fri 4 Mar 1994,Frances Partridge,song,Franz Schubert,"Piano Trio No. 2 in E-flat major, Op. 100, D. 929",https://www.bbc.co.uk/programmes/p0093qv8,1994-03-04,Frances Partridge,
Fri 4 Mar 1994,Frances Partridge,song,Claudio Monteverdi,"Chiome d'oro (Madrigal, Book 7)",https://www.bbc.co.uk/programmes/p0093qv8,1994-03-04,Frances Partridge,
Fri 4 Mar 1994,Frances Partridge,song,Fats Waller,Ain't Misbehavin',https://www.bbc.co.uk/programmes/p0093qv8,1994-03-04,Frances Partridge,
Fri 4 Mar 1994,Frances Partridge,song,Joaquín Nin,Malaguena,https://www.bbc.co.uk/programmes/p0093qv8,1994-03-04,Frances Partridge,
Fri 4 Mar 1994,Frances Partridge,song,Wolfgang Amadeus Mozart,Sinfonia Concertante in E flat major,https://www.bbc.co.uk/programmes/p0093qv8,1994-03-04,Frances Partridge,
Fri 4 Mar 1994,Frances Partridge,song,Richard Strauss,Metamorphosen,https://www.bbc.co.uk/programmes/p0093qv8,1994-03-04,Frances Partridge,
Fri 4 Mar 1994,Frances Partridge,song,Johannes Brahms,String Sextet No. 1 in B flat major,https://www.bbc.co.uk/programmes/p0093qv8,1994-03-04,Frances Partridge,
Fri 4 Mar 1994,Frances Partridge,song,Giuseppe Verdi,Dio che nell'alma infondere (from Don Carlos),https://www.bbc.co.uk/programmes/p0093qv8,1994-03-04,Frances Partridge,
Fri 4 Mar 1994,Frances Partridge,book,,Memoirs - Duc de Saint-Simon,https://www.bbc.co.uk/programmes/p0093qv8,1994-03-04,Frances Partridge,
Fri 4 Mar 1994,Frances Partridge,luxury,,Flower press,https://www.bbc.co.uk/programmes/p0093qv8,1994-03-04,Frances Partridge,
Fri 25 Feb 1994,Rt Hon Kenneth Clarke MP,song,Little Richard,Long Tall Sally,https://www.bbc.co.uk/programmes/p0093qw4,1994-02-25,Rt Hon Kenneth Clarke MP,
Fri 25 Feb 1994,Rt Hon Kenneth Clarke MP,song,John Coltrane,Giant Steps,https://www.bbc.co.uk/programmes/p0093qw4,1994-02-25,Rt Hon Kenneth Clarke MP,
Fri 25 Feb 1994,Rt Hon Kenneth Clarke MP,song,The Jimmy Giuffre Trio,Train And The River,https://www.bbc.co.uk/programmes/p0093qw4,1994-02-25,Rt Hon Kenneth Clarke MP,
Fri 25 Feb 1994,Rt Hon Kenneth Clarke MP,song,Stan Tracey Quintet,Straight No Chaser,https://www.bbc.co.uk/programmes/p0093qw4,1994-02-25,Rt Hon Kenneth Clarke MP,
Fri 25 Feb 1994,Rt Hon Kenneth Clarke MP,song,Charlie Parker,A Night In Tunisia,https://www.bbc.co.uk/programmes/p0093qw4,1994-02-25,Rt Hon Kenneth Clarke MP,
Fri 25 Feb 1994,Rt Hon Kenneth Clarke MP,song,Bessie Smith,Young Woman's Blues,https://www.bbc.co.uk/programmes/p0093qw4,1994-02-25,Rt Hon Kenneth Clarke MP,
Fri 25 Feb 1994,Rt Hon Kenneth Clarke MP,song,Thelonious Monk,Rhythm-A-Ning,https://www.bbc.co.uk/programmes/p0093qw4,1994-02-25,Rt Hon Kenneth Clarke MP,
Fri 25 Feb 1994,Rt Hon Kenneth Clarke MP,song,Pullen / Dean,Saturday Night At The Cosmos,https://www.bbc.co.uk/programmes/p0093qw4,1994-02-25,Rt Hon Kenneth Clarke MP,
Fri 25 Feb 1994,Rt Hon Kenneth Clarke MP,book,,The Life of Lord Melbourne - Lord David Cecil,https://www.bbc.co.uk/programmes/p0093qw4,1994-02-25,Rt Hon Kenneth Clarke MP,
Fri 25 Feb 1994,Rt Hon Kenneth Clarke MP,luxury,,Tenor sax,https://www.bbc.co.uk/programmes/p0093qw4,1994-02-25,Rt Hon Kenneth Clarke MP,
Fri 18 Feb 1994,Rosemary Verey,song,Band of HM Royal Marines,A Life On The Ocean Wave,https://www.bbc.co.uk/programmes/p0093qwv,1994-02-18,Rosemary Verey,
Fri 18 Feb 1994,Rosemary Verey,song,Fred Astaire,Night And Day,https://www.bbc.co.uk/programmes/p0093qwv,1994-02-18,Rosemary Verey,
Fri 18 Feb 1994,Rosemary Verey,song,Pyotr Ilyich Tchaikovsky,Nutcracker Suite - Dance of the Sugar Plum Fairy,https://www.bbc.co.uk/programmes/p0093qwv,1994-02-18,Rosemary Verey,
Fri 18 Feb 1994,Rosemary Verey,song,Frédéric Chopin,"Waltz in A flat major, Op. 69/1",https://www.bbc.co.uk/programmes/p0093qwv,1994-02-18,Rosemary Verey,
Fri 18 Feb 1994,Rosemary Verey,song,"Drums & Pipes Of The 1st Batallion, Gordon Highlanders",The Gay Gordons,https://www.bbc.co.uk/programmes/p0093qwv,1994-02-18,Rosemary Verey,
Fri 18 Feb 1994,Rosemary Verey,song,Robert Schumann,Papillons,https://www.bbc.co.uk/programmes/p0093qwv,1994-02-18,Rosemary Verey,
Fri 18 Feb 1994,Rosemary Verey,song,Elton John,Candle In The Wind,https://www.bbc.co.uk/programmes/p0093qwv,1994-02-18,Rosemary Verey,
Fri 18 Feb 1994,Rosemary Verey,song,Felix Mendelssohn,Hear My Prayer,https://www.bbc.co.uk/programmes/p0093qwv,1994-02-18,Rosemary Verey,
Fri 18 Feb 1994,Rosemary Verey,book,,A Celebration of Gardens - Dr Roy Strong,https://www.bbc.co.uk/programmes/p0093qwv,1994-02-18,Rosemary Verey,
Fri 18 Feb 1994,Rosemary Verey,luxury,,"Waterproof pens, paper and folders",https://www.bbc.co.uk/programmes/p0093qwv,1994-02-18,Rosemary Verey,
Fri 11 Feb 1994,Douglas Adams,song,The Shadows,Man Of Mystery,https://www.bbc.co.uk/programmes/p0093qxj,1994-02-11,Douglas Adams,
Fri 11 Feb 1994,Douglas Adams,song,György Ligeti,Requiem,https://www.bbc.co.uk/programmes/p0093qxj,1994-02-11,Douglas Adams,
Fri 11 Feb 1994,Douglas Adams,song,The Beatles,Drive My Car,https://www.bbc.co.uk/programmes/p0093qxj,1994-02-11,Douglas Adams,
Fri 11 Feb 1994,Douglas Adams,song,Johann Sebastian Bach,Mass in B minor - Sanctus,https://www.bbc.co.uk/programmes/p0093qxj,1994-02-11,Douglas Adams,
Fri 11 Feb 1994,Douglas Adams,song,Johann Sebastian Bach,"Chorale Prelude: Ach, bleib bei uns, Herr Jesu Christ",https://www.bbc.co.uk/programmes/p0093qxj,1994-02-11,Douglas Adams,
Fri 11 Feb 1994,Douglas Adams,song,Paul Simon,Hearts And Bones,https://www.bbc.co.uk/programmes/p0093qxj,1994-02-11,Douglas Adams,
Fri 11 Feb 1994,Douglas Adams,song,Johann Sebastian Bach,Italian Concerto in F major - 3rd movement,https://www.bbc.co.uk/programmes/p0093qxj,1994-02-11,Douglas Adams,
Fri 11 Feb 1994,Douglas Adams,song,Ella Fitzgerald,All of Me,https://www.bbc.co.uk/programmes/p0093qxj,1994-02-11,Douglas Adams,
Fri 11 Feb 1994,Douglas Adams,book,,Omnibus of Golfing Stories - P G Wodehouse,https://www.bbc.co.uk/programmes/p0093qxj,1994-02-11,Douglas Adams,
Fri 11 Feb 1994,Douglas Adams,luxury,,Martin D28 left-handed guitar,https://www.bbc.co.uk/programmes/p0093qxj,1994-02-11,Douglas Adams,
Fri 10 Feb 1995,Dame Cicely Saunders,song,Frédéric Chopin,Piano Concerto No. 1 in E minor,https://www.bbc.co.uk/programmes/p0093qyn,1995-02-10,Dame Cicely Saunders,
Fri 10 Feb 1995,Dame Cicely Saunders,song,Paul Robeson,"Swing Low, Sweet Chariot",https://www.bbc.co.uk/programmes/p0093qyn,1995-02-10,Dame Cicely Saunders,
Fri 10 Feb 1995,Dame Cicely Saunders,song,Johann Sebastian Bach,St Matthew Passion,https://www.bbc.co.uk/programmes/p0093qyn,1995-02-10,Dame Cicely Saunders,
Fri 10 Feb 1995,Dame Cicely Saunders,song,Ralph Vaughan Williams,The Lark Ascending,https://www.bbc.co.uk/programmes/p0093qyn,1995-02-10,Dame Cicely Saunders,
Fri 10 Feb 1995,Dame Cicely Saunders,song,Franz Schubert,"Auf dem See, D543",https://www.bbc.co.uk/programmes/p0093qyn,1995-02-10,Dame Cicely Saunders,
Fri 10 Feb 1995,Dame Cicely Saunders,song,Ludwig van Beethoven,Symphony No. 7 in A major,https://www.bbc.co.uk/programmes/p0093qyn,1995-02-10,Dame Cicely Saunders,
Fri 10 Feb 1995,Dame Cicely Saunders,song,Joseph Haydn,The heavens are telling (from The Creation),https://www.bbc.co.uk/programmes/p0093qyn,1995-02-10,Dame Cicely Saunders,
Fri 10 Feb 1995,Dame Cicely Saunders,song,John Rutter,Lux Aeterna from The Requiem,https://www.bbc.co.uk/programmes/p0093qyn,1995-02-10,Dame Cicely Saunders,
Fri 10 Feb 1995,Dame Cicely Saunders,book,,The Oxford Dictionary of Quotations,https://www.bbc.co.uk/programmes/p0093qyn,1995-02-10,Dame Cicely Saunders,
Fri 10 Feb 1995,Dame Cicely Saunders,luxury,,Pen and paper,https://www.bbc.co.uk/programmes/p0093qyn,1995-02-10,Dame Cicely Saunders,
Fri 28 Jan 1994,Willy Russell,song,Gustav Holst & Christina Rossetti,In The Bleak Midwinter,https://www.bbc.co.uk/programmes/p0093qzj,1994-01-28,Willy Russell,
Fri 28 Jan 1994,Willy Russell,song,Hoagy Carmichael,I Get Along Without You Very Well,https://www.bbc.co.uk/programmes/p0093qzj,1994-01-28,Willy Russell,
Fri 28 Jan 1994,Willy Russell,song,Nic Jones,Teddy Bears' Picnic,https://www.bbc.co.uk/programmes/p0093qzj,1994-01-28,Willy Russell,
Fri 28 Jan 1994,Willy Russell,song,Randy Newman,Baltimore,https://www.bbc.co.uk/programmes/p0093qzj,1994-01-28,Willy Russell,
Fri 28 Jan 1994,Willy Russell,song,Leon Rosselson,Tim McGuire,https://www.bbc.co.uk/programmes/p0093qzj,1994-01-28,Willy Russell,
Fri 28 Jan 1994,Willy Russell,song,Bob Dylan,A Hard Rain's A-Gonna Fall,https://www.bbc.co.uk/programmes/p0093qzj,1994-01-28,Willy Russell,
Fri 28 Jan 1994,Willy Russell,song,The Smiths,Panic,https://www.bbc.co.uk/programmes/p0093qzj,1994-01-28,Willy Russell,
Fri 28 Jan 1994,Willy Russell,song,The Beatles,In My Life,https://www.bbc.co.uk/programmes/p0093qzj,1994-01-28,Willy Russell,
Fri 28 Jan 1994,Willy Russell,book,,A Latin Primer,https://www.bbc.co.uk/programmes/p0093qzj,1994-01-28,Willy Russell,
Fri 28 Jan 1994,Willy Russell,luxury,,English meadow with an oak tree,https://www.bbc.co.uk/programmes/p0093qzj,1994-01-28,Willy Russell,
Fri 21 Jan 1994,Sir Harrison Birtwistle,song,Franz Schubert,Symphony No. 8 in B minor 'Unfinished',https://www.bbc.co.uk/programmes/p0093r01,1994-01-21,Sir Harrison Birtwistle,
Fri 21 Jan 1994,Sir Harrison Birtwistle,song,Wolfgang Amadeus Mozart,Clarinet Quintet in A major,https://www.bbc.co.uk/programmes/p0093r01,1994-01-21,Sir Harrison Birtwistle,
Fri 21 Jan 1994,Sir Harrison Birtwistle,song,Karlheinz Stockhausen,Gruppen For 3 Orchestras,https://www.bbc.co.uk/programmes/p0093r01,1994-01-21,Sir Harrison Birtwistle,
Fri 21 Jan 1994,Sir Harrison Birtwistle,song,Robert Fayrfax,Aeternae Laudis Lilium,https://www.bbc.co.uk/programmes/p0093r01,1994-01-21,Sir Harrison Birtwistle,
Fri 21 Jan 1994,Sir Harrison Birtwistle,song,Blossom Dearie,Love Is Here To Stay,https://www.bbc.co.uk/programmes/p0093r01,1994-01-21,Sir Harrison Birtwistle,
Fri 21 Jan 1994,Sir Harrison Birtwistle,song,Igor Stravinsky,Symphonies of Wind Instruments,https://www.bbc.co.uk/programmes/p0093r01,1994-01-21,Sir Harrison Birtwistle,
Fri 21 Jan 1994,Sir Harrison Birtwistle,song,Frankie Valli,Sherry,https://www.bbc.co.uk/programmes/p0093r01,1994-01-21,Sir Harrison Birtwistle,
Fri 21 Jan 1994,Sir Harrison Birtwistle,song,Richard Wagner,Siegfried's Funeral March (from Götterdämmerung),https://www.bbc.co.uk/programmes/p0093r01,1994-01-21,Sir Harrison Birtwistle,
Fri 21 Jan 1994,Sir Harrison Birtwistle,book,,A Latin Primer,https://www.bbc.co.uk/programmes/p0093r01,1994-01-21,Sir Harrison Birtwistle,
Fri 21 Jan 1994,Sir Harrison Birtwistle,luxury,,Chainsaw,https://www.bbc.co.uk/programmes/p0093r01,1994-01-21,Sir Harrison Birtwistle,
Fri 14 Jan 1994,Ian Hislop,song,Wolfgang Amadeus Mozart,Se vuol ballare (from The Marriage of Figaro),https://www.bbc.co.uk/programmes/p0093r0y,1994-01-14,Ian Hislop,
Fri 14 Jan 1994,Ian Hislop,song,Flanders and Swann,Hippopotamus Song,https://www.bbc.co.uk/programmes/p0093r0y,1994-01-14,Ian Hislop,
Fri 14 Jan 1994,Ian Hislop,song,Dan Ackroyd & John Belushi,Everybody Needs Somebody (To Love),https://www.bbc.co.uk/programmes/p0093r0y,1994-01-14,Ian Hislop,
Fri 14 Jan 1994,Ian Hislop,song,George Frideric Handel,Zadok the Priest,https://www.bbc.co.uk/programmes/p0093r0y,1994-01-14,Ian Hislop,
Fri 14 Jan 1994,Ian Hislop,song,Madness,One Step Beyond,https://www.bbc.co.uk/programmes/p0093r0y,1994-01-14,Ian Hislop,
Fri 14 Jan 1994,Ian Hislop,song,Jessye Norman,The Holy City,https://www.bbc.co.uk/programmes/p0093r0y,1994-01-14,Ian Hislop,
Fri 14 Jan 1994,Ian Hislop,song,Jack Buchanan,Goodnight Vienna,https://www.bbc.co.uk/programmes/p0093r0y,1994-01-14,Ian Hislop,
Fri 14 Jan 1994,Ian Hislop,song,Claudio Monteverdi,"Exulta, filia Sion",https://www.bbc.co.uk/programmes/p0093r0y,1994-01-14,Ian Hislop,
Fri 14 Jan 1994,Ian Hislop,book,,Civilisation - Kenneth Clark,https://www.bbc.co.uk/programmes/p0093r0y,1994-01-14,Ian Hislop,
Fri 14 Jan 1994,Ian Hislop,luxury,,Frosties,https://www.bbc.co.uk/programmes/p0093r0y,1994-01-14,Ian Hislop,
Fri 9 Sep 1994,Oliver Sacks,song,Grateful Dead,Golden Road (To Unlimited Devotion),https://www.bbc.co.uk/programmes/p0093r1l,1994-09-09,Oliver Sacks,
Fri 9 Sep 1994,Oliver Sacks,song,Johann Sebastian Bach,Mass in B minor - Et in carnaus est,https://www.bbc.co.uk/programmes/p0093r1l,1994-09-09,Oliver Sacks,
Fri 9 Sep 1994,Oliver Sacks,song,Martin Lawrence,Chu Chin Chow Here Be Oysters,https://www.bbc.co.uk/programmes/p0093r1l,1994-09-09,Oliver Sacks,
Fri 9 Sep 1994,Oliver Sacks,song,Frédéric Chopin,"Mazurka in B flat major, Op. 7/1",https://www.bbc.co.uk/programmes/p0093r1l,1994-09-09,Oliver Sacks,
Fri 9 Sep 1994,Oliver Sacks,song,Wolfgang Amadeus Mozart,"Don Giovanni Act 2, Scene 6",https://www.bbc.co.uk/programmes/p0093r1l,1994-09-09,Oliver Sacks,
Fri 9 Sep 1994,Oliver Sacks,song,Tobias Picker,The Encantadas,https://www.bbc.co.uk/programmes/p0093r1l,1994-09-09,Oliver Sacks,
Fri 9 Sep 1994,Oliver Sacks,song,Franz Schubert,"13 Variations on Trockne Blumen, D802",https://www.bbc.co.uk/programmes/p0093r1l,1994-09-09,Oliver Sacks,
Fri 9 Sep 1994,Oliver Sacks,song,Ludwig van Beethoven,"String Quartet No.14 in C sharp minor, Op. 131",https://www.bbc.co.uk/programmes/p0093r1l,1994-09-09,Oliver Sacks,
Fri 9 Sep 1994,Oliver Sacks,book,,Dictionary of Musical Themes,https://www.bbc.co.uk/programmes/p0093r1l,1994-09-09,Oliver Sacks,
Fri 9 Sep 1994,Oliver Sacks,luxury,,Scuba diving kit,https://www.bbc.co.uk/programmes/p0093r1l,1994-09-09,Oliver Sacks,
Fri 16 Dec 1994,Lord Ashley,song,Johann Strauss II,The Blue Danube,https://www.bbc.co.uk/programmes/p0093wlr,1994-12-16,Lord Ashley,
Fri 16 Dec 1994,Lord Ashley,song,Aled Jones,Ave Maria,https://www.bbc.co.uk/programmes/p0093wlr,1994-12-16,Lord Ashley,
Fri 16 Dec 1994,Lord Ashley,song,British Legion Choir,Lilli Marlene,https://www.bbc.co.uk/programmes/p0093wlr,1994-12-16,Lord Ashley,
Fri 16 Dec 1994,Lord Ashley,song,Vera Lynn,We'll Meet Again,https://www.bbc.co.uk/programmes/p0093wlr,1994-12-16,Lord Ashley,
Fri 16 Dec 1994,Lord Ashley,song,Bing Crosby,Yours,https://www.bbc.co.uk/programmes/p0093wlr,1994-12-16,Lord Ashley,
Fri 16 Dec 1994,Lord Ashley,song,Ernesto de Curtis,Torna A Surriento,https://www.bbc.co.uk/programmes/p0093wlr,1994-12-16,Lord Ashley,
Fri 16 Dec 1994,Lord Ashley,song,George Frideric Handel,Hallelujah Chorus (from Messiah),https://www.bbc.co.uk/programmes/p0093wlr,1994-12-16,Lord Ashley,
Fri 16 Dec 1994,Lord Ashley,song,Sunbury Junior Singers Of The Salvation Army,"Silent Night, Holy Night",https://www.bbc.co.uk/programmes/p0093wlr,1994-12-16,Lord Ashley,
Fri 16 Dec 1994,Lord Ashley,book,,A Book About Warfare,https://www.bbc.co.uk/programmes/p0093wlr,1994-12-16,Lord Ashley,
Fri 16 Dec 1994,Lord Ashley,luxury,,Smoked salmon and wine,https://www.bbc.co.uk/programmes/p0093wlr,1994-12-16,Lord Ashley,
Christmas Eve 1993,Phil Collins,song,Paul Brady,Helpless Heart,https://www.bbc.co.uk/programmes/p0093wm0,1993-12-24,Phil Collins,
Christmas Eve 1993,Phil Collins,song,Tim Hardin,How Can We Hang On To A Dream?,https://www.bbc.co.uk/programmes/p0093wm0,1993-12-24,Phil Collins,
Christmas Eve 1993,Phil Collins,song,The Beatles,All My Loving,https://www.bbc.co.uk/programmes/p0093wm0,1993-12-24,Phil Collins,
Christmas Eve 1993,Phil Collins,song,David Ackles,Down River,https://www.bbc.co.uk/programmes/p0093wm0,1993-12-24,Phil Collins,
Christmas Eve 1993,Phil Collins,song,Aretha Franklin,Somewhere,https://www.bbc.co.uk/programmes/p0093wm0,1993-12-24,Phil Collins,
Christmas Eve 1993,Phil Collins,song,The Blue Nile,The Downtown Lights,https://www.bbc.co.uk/programmes/p0093wm0,1993-12-24,Phil Collins,
Christmas Eve 1993,Phil Collins,song,The Beatles,If I Fell,https://www.bbc.co.uk/programmes/p0093wm0,1993-12-24,Phil Collins,
Christmas Eve 1993,Phil Collins,song,Edward Elgar,"Variations on an Original Theme, Op. 36: Variation IX ""Nimrod""",https://www.bbc.co.uk/programmes/p0093wm0,1993-12-24,Phil Collins,
Christmas Eve 1993,Phil Collins,book,,Prehistory of the Far Side - Gary Larson,https://www.bbc.co.uk/programmes/p0093wm0,1993-12-24,Phil Collins,
Christmas Eve 1993,Phil Collins,luxury,,Piano,https://www.bbc.co.uk/programmes/p0093wm0,1993-12-24,Phil Collins,
Fri 3 Dec 1993,Taki,song,Al Bowlly,Easy Come Easy Go,https://www.bbc.co.uk/programmes/p0093wmk,1993-12-03,Taki,
Fri 3 Dec 1993,Taki,song,German Soldiers,Lilli Marlene,https://www.bbc.co.uk/programmes/p0093wmk,1993-12-03,Taki,
Fri 3 Dec 1993,Taki,song,Wolfgang Amadeus Mozart,"Madamina, il catalogo è questo (from Don Giovanni)",https://www.bbc.co.uk/programmes/p0093wmk,1993-12-03,Taki,
Fri 3 Dec 1993,Taki,song,Artie Shaw,Begin the Beguine,https://www.bbc.co.uk/programmes/p0093wmk,1993-12-03,Taki,
Fri 3 Dec 1993,Taki,song,Ethel Merman,You're The Top,https://www.bbc.co.uk/programmes/p0093wmk,1993-12-03,Taki,
Fri 3 Dec 1993,Taki,song,Johann Strauss I,Radetzky March,https://www.bbc.co.uk/programmes/p0093wmk,1993-12-03,Taki,
Fri 3 Dec 1993,Taki,song,Louis Armstrong,West End Blues,https://www.bbc.co.uk/programmes/p0093wmk,1993-12-03,Taki,
Fri 3 Dec 1993,Taki,song,Wolfgang Amadeus Mozart,Voi che sapete (from The Marriage of Figaro),https://www.bbc.co.uk/programmes/p0093wmk,1993-12-03,Taki,
Fri 3 Dec 1993,Taki,book,,Essential Hemingway - Ernest Hemingway,https://www.bbc.co.uk/programmes/p0093wmk,1993-12-03,Taki,
Fri 3 Dec 1993,Taki,luxury,,Boxing punchbag,https://www.bbc.co.uk/programmes/p0093wmk,1993-12-03,Taki,
Fri 2 Sep 1994,Doris Lessing,song,Cleo Laine,Lookin' For Another Pure Love,https://www.bbc.co.uk/programmes/p0093wn3,1994-09-02,Doris Lessing,
Fri 2 Sep 1994,Doris Lessing,song,Three Drummers led by Saini Madera,Drum Rythms For The Ngororombe Dance,https://www.bbc.co.uk/programmes/p0093wn3,1994-09-02,Doris Lessing,
Fri 2 Sep 1994,Doris Lessing,song,Bing Crosby,I've Got You Under My Skin,https://www.bbc.co.uk/programmes/p0093wn3,1994-09-02,Doris Lessing,
Fri 2 Sep 1994,Doris Lessing,song,Louis Armstrong & His All-Stars,Tea For Two,https://www.bbc.co.uk/programmes/p0093wn3,1994-09-02,Doris Lessing,
Fri 2 Sep 1994,Doris Lessing,song,Johann Sebastian Bach,Concerto For Three Violins in D major,https://www.bbc.co.uk/programmes/p0093wn3,1994-09-02,Doris Lessing,
Fri 2 Sep 1994,Doris Lessing,song,Wolfgang Amadeus Mozart,S'altro che lagrime (from La Clemenza di Tito),https://www.bbc.co.uk/programmes/p0093wn3,1994-09-02,Doris Lessing,
Fri 2 Sep 1994,Doris Lessing,song,Philip Glass,Akhnaten Hymn To The Aten,https://www.bbc.co.uk/programmes/p0093wn3,1994-09-02,Doris Lessing,
Fri 2 Sep 1994,Doris Lessing,song,Richard Levitt,Chanterai Pour Mon Coraige,https://www.bbc.co.uk/programmes/p0093wn3,1994-09-02,Doris Lessing,
Fri 2 Sep 1994,Doris Lessing,book,,The Arabian Nights (1001 Nights),https://www.bbc.co.uk/programmes/p0093wn3,1994-09-02,Doris Lessing,
Fri 2 Sep 1994,Doris Lessing,luxury,,Magic carpet,https://www.bbc.co.uk/programmes/p0093wn3,1994-09-02,Doris Lessing,
Fri 29 Jul 1994,Shirley Anne Field,song,Sergei Rachmaninov,Piano Concerto No. 2 in C Minor,https://www.bbc.co.uk/programmes/p0093wnq,1994-07-29,Shirley Anne Field,
Fri 29 Jul 1994,Shirley Anne Field,song,Elvis Presley,Are You Lonesome Tonight?,https://www.bbc.co.uk/programmes/p0093wnq,1994-07-29,Shirley Anne Field,
Fri 29 Jul 1994,Shirley Anne Field,song,Pyotr Ilyich Tchaikovsky,Symphony No. 6 in B minor 'Pathétique' - 1st movement,https://www.bbc.co.uk/programmes/p0093wnq,1994-07-29,Shirley Anne Field,
Fri 29 Jul 1994,Shirley Anne Field,song,Carpenters,We've Only Just Begun,https://www.bbc.co.uk/programmes/p0093wnq,1994-07-29,Shirley Anne Field,
Fri 29 Jul 1994,Shirley Anne Field,song,Linda Ronstadt,Somewhere Out There,https://www.bbc.co.uk/programmes/p0093wnq,1994-07-29,Shirley Anne Field,
Fri 29 Jul 1994,Shirley Anne Field,song,Giacomo Puccini,Nessun dorma,https://www.bbc.co.uk/programmes/p0093wnq,1994-07-29,Shirley Anne Field,
Fri 29 Jul 1994,Shirley Anne Field,song,Ludwig van Beethoven,Piano Concerto No. 1 in C major,https://www.bbc.co.uk/programmes/p0093wnq,1994-07-29,Shirley Anne Field,
Fri 29 Jul 1994,Shirley Anne Field,song,Josef Locke,Count Your Blessings,https://www.bbc.co.uk/programmes/p0093wnq,1994-07-29,Shirley Anne Field,
Fri 29 Jul 1994,Shirley Anne Field,book,,Reader's Digest,https://www.bbc.co.uk/programmes/p0093wnq,1994-07-29,Shirley Anne Field,
Fri 29 Jul 1994,Shirley Anne Field,luxury,,Large Chippendale mirror,https://www.bbc.co.uk/programmes/p0093wnq,1994-07-29,Shirley Anne Field,
Fri 22 Jul 1994,Sybil Marshall,song,Gioachino Rossini,Cat Duet,https://www.bbc.co.uk/programmes/p0093wnz,1994-07-22,Sybil Marshall,
Fri 22 Jul 1994,Sybil Marshall,song,Joseph Haydn,Pastoral Song: My mother bids me binds my hair (Canzonetta),https://www.bbc.co.uk/programmes/p0093wnz,1994-07-22,Sybil Marshall,
