date,guest_name,category,artist,title,url
Fri 30 Jan 1987,Baroness (Sue) Ryder of Warsaw,song,Gracie Fields,Wish Me Luck,https://www.bbc.co.uk/programmes/p009mlx1
Fri 30 Jan 1987,Baroness (Sue) Ryder of Warsaw,song,Giuseppe Verdi,Ai nostri monti (from Il trovatore),https://www.bbc.co.uk/programmes/p009mlx1
Fri 30 Jan 1987,Baroness (Sue) Ryder of Warsaw,song,Franz Schubert,"Ave Maria (Ellens Gesang III), D839",https://www.bbc.co.uk/programmes/p009mlx1
Fri 30 Jan 1987,Baroness (Sue) Ryder of Warsaw,song,César Franck,Panis Angelicus,https://www.bbc.co.uk/programmes/p009mlx1
Fri 30 Jan 1987,Baroness (Sue) Ryder of Warsaw,song,Ludwig van Beethoven,Symphony No. 6 in F major 'Pastoral',https://www.bbc.co.uk/programmes/p009mlx1
Fri 30 Jan 1987,Baroness (Sue) Ryder of Warsaw,song,not listed,"Piano Sonata No. 2 in B flat minor, Op. 35",https://www.bbc.co.uk/programmes/p009mlx1
Fri 30 Jan 1987,Baroness (Sue) Ryder of Warsaw,song,Bob Geldof & Midge Ure,Feed the World,https://www.bbc.co.uk/programmes/p009mlx1
Fri 30 Jan 1987,Baroness (Sue) Ryder of Warsaw,book,n/a,Autobiography - Wilfred Owen,https://www.bbc.co.uk/programmes/p009mlx1
Fri 30 Jan 1987,Baroness (Sue) Ryder of Warsaw,luxury,n/a,Pillow,https://www.bbc.co.uk/programmes/p009mlx1
Fri 23 Jan 1987,Jeremy Lloyd,song,Eagles,Hotel California,https://www.bbc.co.uk/programmes/p009mlxg
Fri 23 Jan 1987,Jeremy Lloyd,song,Yehudi Menuhin,Sweeet Georgia Brown,https://www.bbc.co.uk/programmes/p009mlxg
Fri 23 Jan 1987,Jeremy Lloyd,song,Sir John Betjeman,Indoor Games Near Newbury,https://www.bbc.co.uk/programmes/p009mlxg
Fri 23 Jan 1987,Jeremy Lloyd,song,Noël Coward,Let's Do It,https://www.bbc.co.uk/programmes/p009mlxg
Fri 23 Jan 1987,Jeremy Lloyd,song,Giacomo Puccini,Un bel di vedremo (One fine day) (from Madama Butterfly),https://www.bbc.co.uk/programmes/p009mlxg
Fri 23 Jan 1987,Jeremy Lloyd,song,Édith Piaf,"Non, Je Ne Regrette Rien",https://www.bbc.co.uk/programmes/p009mlxg
Fri 23 Jan 1987,Jeremy Lloyd,song,Jack Buchanan,Goodnight Vienna,https://www.bbc.co.uk/programmes/p009mlxg
Fri 23 Jan 1987,Jeremy Lloyd,song,Petula Clark & Nash Ensemble,Fred and Marguerite,https://www.bbc.co.uk/programmes/p009mlxg
Fri 23 Jan 1987,Jeremy Lloyd,book,n/a,Three Men in a Boat - Jerome K Jerome,https://www.bbc.co.uk/programmes/p009mlxg
Fri 23 Jan 1987,Jeremy Lloyd,luxury,n/a,Guitar,https://www.bbc.co.uk/programmes/p009mlxg
Fri 16 Jan 1987,James Prior,song,Peter Ilyich Tchaikovsky,Violin Concerto in D major,https://www.bbc.co.uk/programmes/p009mly0
Fri 16 Jan 1987,James Prior,song,Dooley Wilson & Elliot Carpenter,As Time Goes By,https://www.bbc.co.uk/programmes/p009mly0
Fri 16 Jan 1987,James Prior,song,John Kander,Cabaret,https://www.bbc.co.uk/programmes/p009mly0
Fri 16 Jan 1987,James Prior,song,Frank Loesser,Guys and Dolls,https://www.bbc.co.uk/programmes/p009mly0
Fri 16 Jan 1987,James Prior,song,Elaine Paige,Memory,https://www.bbc.co.uk/programmes/p009mly0
Fri 16 Jan 1987,James Prior,song,Gustav Holst,Jupiter (from The Planets),https://www.bbc.co.uk/programmes/p009mly0
Fri 16 Jan 1987,James Prior,song,Claude Debussy,Clair de lune (from Suite bergamasque),https://www.bbc.co.uk/programmes/p009mly0
Fri 16 Jan 1987,James Prior,song,Ludwig van Beethoven,Symphony No. 9 in D minor 'Choral',https://www.bbc.co.uk/programmes/p009mly0
Fri 9 Jan 1987,Tony Bennett,song,Duke Ellington & His Orchestra,Take The A Train,https://www.bbc.co.uk/programmes/p009mlyn
Fri 9 Jan 1987,Tony Bennett,song,Ella Fitzgerald,These Foolish Things,https://www.bbc.co.uk/programmes/p009mlyn
Fri 9 Jan 1987,Tony Bennett,song,Art Tatum,Don't Blame Me,https://www.bbc.co.uk/programmes/p009mlyn
Fri 9 Jan 1987,Tony Bennett,song,Maurice Ravel,String Quartet in F Major,https://www.bbc.co.uk/programmes/p009mlyn
Fri 9 Jan 1987,Tony Bennett,song,Judy Garland,Last Night When We Were Young,https://www.bbc.co.uk/programmes/p009mlyn
Fri 9 Jan 1987,Tony Bennett,song,Bill Evans,Waltz For Derby,https://www.bbc.co.uk/programmes/p009mlyn
Fri 9 Jan 1987,Tony Bennett,song,Frank Sinatra,Deep In A Dream,https://www.bbc.co.uk/programmes/p009mlyn
Fri 9 Jan 1987,Tony Bennett,song,Igor Stravinsky,The Rite Of Spring,https://www.bbc.co.uk/programmes/p009mlyn
Fri 9 Jan 1987,Tony Bennett,book,n/a,Crime & Punishment - Fyodor Dostoyevsky,https://www.bbc.co.uk/programmes/p009mlyn
Fri 9 Jan 1987,Tony Bennett,luxury,n/a,Suit,https://www.bbc.co.uk/programmes/p009mlyn
Fri 19 Dec 1986,Benny Green,song,Stanley Holloway & Ensemble,Oh! I Must Go Home Tonight,https://www.bbc.co.uk/programmes/p009mlzh
Fri 19 Dec 1986,Benny Green,song,Bix Beiderbecke,"I'm Coming, Virginia",https://www.bbc.co.uk/programmes/p009mlzh
Fri 19 Dec 1986,Benny Green,song,Duke Ellington & His Orchestra,I Let A Song Go Out Of My Heart,https://www.bbc.co.uk/programmes/p009mlzh
Fri 19 Dec 1986,Benny Green,song,Maurice Ravel,Valses nobles et sentimentales,https://www.bbc.co.uk/programmes/p009mlzh
Fri 19 Dec 1986,Benny Green,song,Fred Astaire,They Can't Take That Away From Me,https://www.bbc.co.uk/programmes/p009mlzh
Fri 19 Dec 1986,Benny Green,song,Frank Sinatra,One For My Baby,https://www.bbc.co.uk/programmes/p009mlzh
Fri 19 Dec 1986,Benny Green,song,Edward Elgar,Violin Concerto in B minor,https://www.bbc.co.uk/programmes/p009mlzh
Fri 19 Dec 1986,Benny Green,song,Johnny Mercer,An Evening with Johnny Mercer,https://www.bbc.co.uk/programmes/p009mlzh
Fri 19 Dec 1986,Benny Green,book,n/a,A Quartet of Comedies - H G Wells,https://www.bbc.co.uk/programmes/p009mlzh
Fri 19 Dec 1986,Benny Green,luxury,n/a,Saxophone,https://www.bbc.co.uk/programmes/p009mlzh
Fri 12 Dec 1986,Jackie Collins,song,Dionne Warwick,Walk On By,https://www.bbc.co.uk/programmes/p009mm03
Fri 12 Dec 1986,Jackie Collins,song,Frank Sinatra,The Girl From Ipanema,https://www.bbc.co.uk/programmes/p009mm03
Fri 12 Dec 1986,Jackie Collins,song,Al Green,Let's Stay Together,https://www.bbc.co.uk/programmes/p009mm03
Fri 12 Dec 1986,Jackie Collins,song,Joe Cocker,You Are So Beautiful,https://www.bbc.co.uk/programmes/p009mm03
Fri 12 Dec 1986,Jackie Collins,song,Isaac Hayes,Never Can Say Goodbye,https://www.bbc.co.uk/programmes/p009mm03
Fri 12 Dec 1986,Jackie Collins,song,Marvin Gaye,What's Going On?,https://www.bbc.co.uk/programmes/p009mm03
Fri 12 Dec 1986,Jackie Collins,song,Hot Chocolate,Chances,https://www.bbc.co.uk/programmes/p009mm03
Fri 12 Dec 1986,Jackie Collins,song,Bruce Springsteen,Cover Me,https://www.bbc.co.uk/programmes/p009mm03
Fri 12 Dec 1986,Jackie Collins,book,n/a,The Great Gatsby - F. Scott Fitzgerald,https://www.bbc.co.uk/programmes/p009mm03
Fri 12 Dec 1986,Jackie Collins,luxury,n/a,Photograph of family,https://www.bbc.co.uk/programmes/p009mm03
Fri 5 Dec 1986,Nigel Hawthorne,song,Bing Crosby & The Andrews Sisters,Ac-Cent-Tchu-Ate The Positive,https://www.bbc.co.uk/programmes/p009mm0s
Fri 5 Dec 1986,Nigel Hawthorne,song,Richard Tauber,You Are My Heart's Delight,https://www.bbc.co.uk/programmes/p009mm0s
Fri 5 Dec 1986,Nigel Hawthorne,song,Édith Piaf,La Vie En Rose,https://www.bbc.co.uk/programmes/p009mm0s
Fri 5 Dec 1986,Nigel Hawthorne,song,Myvanwy Jenn,Keep The Home Fires Burning,https://www.bbc.co.uk/programmes/p009mm0s
Fri 5 Dec 1986,Nigel Hawthorne,song,John Denver,Rocky Mountain High,https://www.bbc.co.uk/programmes/p009mm0s
Fri 5 Dec 1986,Nigel Hawthorne,song,Wolfgang Amadeus Mozart,Der Hölle Rache (from The Magic Flute),https://www.bbc.co.uk/programmes/p009mm0s
Fri 5 Dec 1986,Nigel Hawthorne,song,Giuseppe Verdi,Dies irae (from Requiem Mass),https://www.bbc.co.uk/programmes/p009mm0s
Fri 5 Dec 1986,Nigel Hawthorne,song,Ladysmith Black Mambazo,Ibhayibheli Lami,https://www.bbc.co.uk/programmes/p009mm0s
Fri 5 Dec 1986,Nigel Hawthorne,book,n/a,Teach yourself French,https://www.bbc.co.uk/programmes/p009mm0s
Fri 5 Dec 1986,Nigel Hawthorne,luxury,n/a,Pencil and paper,https://www.bbc.co.uk/programmes/p009mm0s
Fri 28 Nov 1986,John Ridgway,song,Richard Wagner,Ride of the Valkyries (Die Walküre),https://www.bbc.co.uk/programmes/p009mm1g
Fri 28 Nov 1986,John Ridgway,song,Maurice Jarre,Lawrence Of Arabia Overture,https://www.bbc.co.uk/programmes/p009mm1g
Fri 28 Nov 1986,John Ridgway,song,The Beatles,The Fool On The Hill,https://www.bbc.co.uk/programmes/p009mm1g
Fri 28 Nov 1986,John Ridgway,song,Wings,Mull Of Kintyre,https://www.bbc.co.uk/programmes/p009mm1g
Fri 28 Nov 1986,John Ridgway,song,Vangelis,Chariots of Fire,https://www.bbc.co.uk/programmes/p009mm1g
Fri 28 Nov 1986,John Ridgway,song,Claude‐Joseph Rouget de l’Isle,La Marseillaise,https://www.bbc.co.uk/programmes/p009mm1g
Fri 28 Nov 1986,John Ridgway,song,Queen,Is This The World We Created?,https://www.bbc.co.uk/programmes/p009mm1g
Fri 28 Nov 1986,John Ridgway,song,Claude Debussy,Clair de lune (from Suite bergamasque),https://www.bbc.co.uk/programmes/p009mm1g
Fri 28 Nov 1986,John Ridgway,book,n/a,Wind in the Willows - Kenneth Grahame,https://www.bbc.co.uk/programmes/p009mm1g
Fri 28 Nov 1986,John Ridgway,luxury,n/a,Shaving kit,https://www.bbc.co.uk/programmes/p009mm1g
Fri 21 Nov 1986,Hal Prince,song,George Gershwin,"Bess, you is my woman now (from Porgy and Bess)",https://www.bbc.co.uk/programmes/p009mm27
Fri 21 Nov 1986,Hal Prince,song,not listed,Tristan und Isolde Act 2,https://www.bbc.co.uk/programmes/p009mm27
Fri 21 Nov 1986,Hal Prince,song,not listed,Some Enchanted Evening,https://www.bbc.co.uk/programmes/p009mm27
Fri 21 Nov 1986,Hal Prince,song,Giacomo Puccini,In questa Reggia (from Turandot),https://www.bbc.co.uk/programmes/p009mm27
Fri 21 Nov 1986,Hal Prince,song,Igor Stravinsky,The Rite Of Spring,https://www.bbc.co.uk/programmes/p009mm27
Fri 21 Nov 1986,Hal Prince,song,Maurice Ravel,La Valse,https://www.bbc.co.uk/programmes/p009mm27
Fri 21 Nov 1986,Hal Prince,song,Manuel de Falla,El Amor Brujo,https://www.bbc.co.uk/programmes/p009mm27
Fri 21 Nov 1986,Hal Prince,song,Ivan Lins,Before It's Too Late,https://www.bbc.co.uk/programmes/p009mm27
Fri 21 Nov 1986,Hal Prince,book,n/a,"Look Homeward, Angel - Thomas Wolfe",https://www.bbc.co.uk/programmes/p009mm27
Fri 21 Nov 1986,Hal Prince,luxury,n/a,Bouillabaisse with langouste and wine,https://www.bbc.co.uk/programmes/p009mm27
Fri 14 Nov 1986,Kingsley Amis,song,not listed,Tales from the Vienna Woods,https://www.bbc.co.uk/programmes/p009mm2z
Fri 14 Nov 1986,Kingsley Amis,song,Wolfgang Amadeus Mozart,The Magic Flute Act 2,https://www.bbc.co.uk/programmes/p009mm2z
Fri 14 Nov 1986,Kingsley Amis,song,Bix Beiderbecke,"I'm Coming, Virginia",https://www.bbc.co.uk/programmes/p009mm2z
Fri 14 Nov 1986,Kingsley Amis,song,Antonín Dvořák,Symphony No. 9 in E minor 'From the New World',https://www.bbc.co.uk/programmes/p009mm2z
Fri 14 Nov 1986,Kingsley Amis,song,Jimmy Rushing,Exactly Like You,https://www.bbc.co.uk/programmes/p009mm2z
Fri 14 Nov 1986,Kingsley Amis,song,Peter Ilyich Tchaikovsky,Piano Concerto No. 2 in G major,https://www.bbc.co.uk/programmes/p009mm2z
Fri 14 Nov 1986,Kingsley Amis,song,Pee Wee Russell,Strut Miss Lizzie,https://www.bbc.co.uk/programmes/p009mm2z
Fri 14 Nov 1986,Kingsley Amis,song,Wild Bill Davison,Runnin' Wild,https://www.bbc.co.uk/programmes/p009mm2z
Fri 14 Nov 1986,Kingsley Amis,book,n/a,Oxford English Dictionary,https://www.bbc.co.uk/programmes/p009mm2z
Fri 14 Nov 1986,Kingsley Amis,luxury,n/a,Scotch whiskey,https://www.bbc.co.uk/programmes/p009mm2z
Fri 7 Nov 1986,Jeremy Irons,song,Bob Dylan,"Don't Think Twice, It's All Right",https://www.bbc.co.uk/programmes/p009mm3h
Fri 7 Nov 1986,Jeremy Irons,song,Theatre Workshop Cast,They Didn't Believe Me,https://www.bbc.co.uk/programmes/p009mm3h
Fri 7 Nov 1986,Jeremy Irons,song,Schwartz,All For The Best,https://www.bbc.co.uk/programmes/p009mm3h
Fri 7 Nov 1986,Jeremy Irons,song,Kate & Anna McGarrigle,First Born,https://www.bbc.co.uk/programmes/p009mm3h
Fri 7 Nov 1986,Jeremy Irons,song,Mark Knopfler,Irish Boy,https://www.bbc.co.uk/programmes/p009mm3h
Fri 7 Nov 1986,Jeremy Irons,song,London Voices,On Earth As It Is In Heaven,https://www.bbc.co.uk/programmes/p009mm3h
Fri 7 Nov 1986,Jeremy Irons,song,Carly Simon,Menemsha,https://www.bbc.co.uk/programmes/p009mm3h
Fri 7 Nov 1986,Jeremy Irons,song,Hess/Brown,Demewer But Dangerous,https://www.bbc.co.uk/programmes/p009mm3h
Fri 7 Nov 1986,Jeremy Irons,book,n/a,Construction manual,https://www.bbc.co.uk/programmes/p009mm3h
Fri 7 Nov 1986,Jeremy Irons,luxury,n/a,Camera and film,https://www.bbc.co.uk/programmes/p009mm3h
Fri 31 Oct 1986,Albert & Michel Roux,song,Shirley Bassey,If You Go Away,https://www.bbc.co.uk/programmes/p009mm44
Fri 31 Oct 1986,Albert & Michel Roux,song,Édith Piaf,Mon Légionnaire,https://www.bbc.co.uk/programmes/p009mm44
Fri 31 Oct 1986,Albert & Michel Roux,song,The Platters,Only You (And You Alone),https://www.bbc.co.uk/programmes/p009mm44
Fri 31 Oct 1986,Albert & Michel Roux,song,Antonio Vivaldi,The Four Seasons - Spring,https://www.bbc.co.uk/programmes/p009mm44
Fri 31 Oct 1986,Albert & Michel Roux,song,King's College Chapel Choir,"Silent Night, Holy Night",https://www.bbc.co.uk/programmes/p009mm44
Fri 31 Oct 1986,Albert & Michel Roux,song,Jacques Brel,Dulcinea,https://www.bbc.co.uk/programmes/p009mm44
Fri 31 Oct 1986,Albert & Michel Roux,song,Édith Piaf,"Non, je ne regrette rien",https://www.bbc.co.uk/programmes/p009mm44
Fri 31 Oct 1986,Albert & Michel Roux,song,Vangelis,Chariots of Fire,https://www.bbc.co.uk/programmes/p009mm44
Fri 31 Oct 1986,Albert & Michel Roux,book,n/a,Cookery books,https://www.bbc.co.uk/programmes/p009mm44
Fri 31 Oct 1986,Albert & Michel Roux,luxury,n/a,Book on how to manage people and ivory carving,https://www.bbc.co.uk/programmes/p009mm44
Fri 24 Oct 1986,Phil Edmonds,song,Ludwig van Beethoven,Symphony No. 9 in D minor 'Choral',https://www.bbc.co.uk/programmes/p009mm4y
Fri 24 Oct 1986,Phil Edmonds,song,Carl Orff,O Fortuna (from Carmina Burana),https://www.bbc.co.uk/programmes/p009mm4y
Fri 24 Oct 1986,Phil Edmonds,song,Fleetwood Mac,Albatross,https://www.bbc.co.uk/programmes/p009mm4y
Fri 24 Oct 1986,Phil Edmonds,song,Simon & Garfunkel,Bridge Over Troubled Water,https://www.bbc.co.uk/programmes/p009mm4y
Fri 24 Oct 1986,Phil Edmonds,song,Carly Simon,It Was So Easy Then,https://www.bbc.co.uk/programmes/p009mm4y
Fri 24 Oct 1986,Phil Edmonds,song,Stevie Wonder,I Just Called To Say I Love You,https://www.bbc.co.uk/programmes/p009mm4y
Fri 24 Oct 1986,Phil Edmonds,song,Johann Sebastian Bach,Orchestral Suite No. 3 in D major - 2nd movement (Air on a G string),https://www.bbc.co.uk/programmes/p009mm4y
Fri 24 Oct 1986,Phil Edmonds,song,Maurice Ravel,Bolero,https://www.bbc.co.uk/programmes/p009mm4y
Fri 24 Oct 1986,Phil Edmonds,book,n/a,Book on flora & fauna on the island,https://www.bbc.co.uk/programmes/p009mm4y
Fri 24 Oct 1986,Phil Edmonds,luxury,n/a,Royal Jamaica cigars,https://www.bbc.co.uk/programmes/p009mm4y
Fri 17 Oct 1986,Sir Fred Hoyle,song,Joseph Haydn,O Tuneful Voice (Canzonetta),https://www.bbc.co.uk/programmes/p009mm5q
Fri 17 Oct 1986,Sir Fred Hoyle,song,Franz Schubert,"Der Hirt auf dem Felsen (The Shepherd on the Rock), D965",https://www.bbc.co.uk/programmes/p009mm5q
Fri 17 Oct 1986,Sir Fred Hoyle,song,Johann Sebastian Bach,St Matthew Passion - Erbarme dich,https://www.bbc.co.uk/programmes/p009mm5q
Fri 17 Oct 1986,Sir Fred Hoyle,song,Georges Bizet,Près des remparts de Séville (Seguédile) (from Carmen),https://www.bbc.co.uk/programmes/p009mm5q
Fri 17 Oct 1986,Sir Fred Hoyle,song,Peter Ilyich Tchaikovsky,Swan Lake - Russian Dance,https://www.bbc.co.uk/programmes/p009mm5q
Fri 17 Oct 1986,Sir Fred Hoyle,song,Wolfgang Amadeus Mozart,Requiem in D minor,https://www.bbc.co.uk/programmes/p009mm5q
Fri 17 Oct 1986,Sir Fred Hoyle,song,Ludwig van Beethoven,"String Quartet No. 16 in F major, Op. 135",https://www.bbc.co.uk/programmes/p009mm5q
Fri 17 Oct 1986,Sir Fred Hoyle,song,Jean Sibelius,Symphony No. 1 in E minor,https://www.bbc.co.uk/programmes/p009mm5q
Fri 17 Oct 1986,Sir Fred Hoyle,book,n/a,Handbook of physics,https://www.bbc.co.uk/programmes/p009mm5q
Fri 17 Oct 1986,Sir Fred Hoyle,luxury,n/a,Portable telescope,https://www.bbc.co.uk/programmes/p009mm5q
Fri 10 Oct 1986,Sir Ian MacGregor,song,The Royal Scots Dragoon Guards,Amazing Grace,https://www.bbc.co.uk/programmes/p009mm69
Fri 10 Oct 1986,Sir Ian MacGregor,song,Felix Mendelssohn,The Hebrides Overture (Fingal's Cave),https://www.bbc.co.uk/programmes/p009mm69
Fri 10 Oct 1986,Sir Ian MacGregor,song,George Frideric Handel,Water Music - Suite No. 1,https://www.bbc.co.uk/programmes/p009mm69
Fri 10 Oct 1986,Sir Ian MacGregor,song,César Franck,Panis Angelicus,https://www.bbc.co.uk/programmes/p009mm69
Fri 10 Oct 1986,Sir Ian MacGregor,song,Franz Liszt,Piano Concerto No. 2 in A major,https://www.bbc.co.uk/programmes/p009mm69
Fri 10 Oct 1986,Sir Ian MacGregor,song,Bedrich Smetana,Vltava (The Moldau) (from Má vlast),https://www.bbc.co.uk/programmes/p009mm69
Fri 10 Oct 1986,Sir Ian MacGregor,song,Vladimir Ashkenazy,Piano Concerto No 5 in E Flat,https://www.bbc.co.uk/programmes/p009mm69
Fri 10 Oct 1986,Sir Ian MacGregor,song,Alexander Borodin,Prince Igor Act 2,https://www.bbc.co.uk/programmes/p009mm69
Fri 10 Oct 1986,Sir Ian MacGregor,book,n/a,Encyclopaedia Britannica,https://www.bbc.co.uk/programmes/p009mm69
Fri 10 Oct 1986,Sir Ian MacGregor,luxury,n/a,Thermos jug,https://www.bbc.co.uk/programmes/p009mm69
Fri 3 Oct 1986,Richard Condon,song,Art Tatum,Body and Soul,https://www.bbc.co.uk/programmes/p009mm6z
Fri 3 Oct 1986,Richard Condon,song,"Freddy Gardner, Peter Yorke and Orchestra",Valse Vanite,https://www.bbc.co.uk/programmes/p009mm6z
Fri 3 Oct 1986,Richard Condon,song,Modest Mussorgsky/Rimsky-Korsakov,Night On The Bare Mountain,https://www.bbc.co.uk/programmes/p009mm6z
Fri 3 Oct 1986,Richard Condon,song,Frank Sinatra,Bad Bad Leroy Brown,https://www.bbc.co.uk/programmes/p009mm6z
Fri 3 Oct 1986,Richard Condon,song,Hoagy Carmichael and His Orchestra,Georgia On My Mind,https://www.bbc.co.uk/programmes/p009mm6z
Fri 3 Oct 1986,Richard Condon,song,The Beatles,When I'm Sixty-Four,https://www.bbc.co.uk/programmes/p009mm6z
Fri 3 Oct 1986,Richard Condon,song,not listed,Embraceable You,https://www.bbc.co.uk/programmes/p009mm6z
Fri 3 Oct 1986,Richard Condon,song,Peggy Lee,"Baubles, Bangles and Beads",https://www.bbc.co.uk/programmes/p009mm6z
Fri 3 Oct 1986,Richard Condon,book,n/a,Boy Scout manual,https://www.bbc.co.uk/programmes/p009mm6z
Fri 3 Oct 1986,Richard Condon,luxury,n/a,Calendar watch,https://www.bbc.co.uk/programmes/p009mm6z
Fri 26 Sep 1986,Suzi Quatro,song,not listed,Don't Be Cruel,https://www.bbc.co.uk/programmes/p009mm7k
Fri 26 Sep 1986,Suzi Quatro,song,Nat King Cole,When I Fall In Love,https://www.bbc.co.uk/programmes/p009mm7k
Fri 26 Sep 1986,Suzi Quatro,song,Otis Redding,(Sittin' On) The Dock of the Bay,https://www.bbc.co.uk/programmes/p009mm7k
Fri 26 Sep 1986,Suzi Quatro,song,Billie Holiday,God Bless The Child,https://www.bbc.co.uk/programmes/p009mm7k
Fri 26 Sep 1986,Suzi Quatro,song,Bob Seger & the Silver Bullet Band,We've Got Tonite,https://www.bbc.co.uk/programmes/p009mm7k
Fri 26 Sep 1986,Suzi Quatro,song,Eagles,Desperado,https://www.bbc.co.uk/programmes/p009mm7k
Fri 26 Sep 1986,Suzi Quatro,song,Jackson Browne,Rosie,https://www.bbc.co.uk/programmes/p009mm7k
Fri 26 Sep 1986,Suzi Quatro,song,Prince,When Doves Cry,https://www.bbc.co.uk/programmes/p009mm7k
Fri 26 Sep 1986,Suzi Quatro,book,n/a,Atlas Shrugged - Ayn Rand,https://www.bbc.co.uk/programmes/p009mm7k
Fri 26 Sep 1986,Suzi Quatro,luxury,n/a,Piano,https://www.bbc.co.uk/programmes/p009mm7k
Fri 19 Sep 1986,James Herbert,song,Fats Domino,Blueberry Hill,https://www.bbc.co.uk/programmes/p009mm85
Fri 19 Sep 1986,James Herbert,song,The Diamonds,Little Darlin',https://www.bbc.co.uk/programmes/p009mm85
Fri 19 Sep 1986,James Herbert,song,Pat Boone,Love Letters In The Sand,https://www.bbc.co.uk/programmes/p009mm85
Fri 19 Sep 1986,James Herbert,song,Gustav Holst,"Mars (The Bringer of War) From The Planets – Suite, op.32",https://www.bbc.co.uk/programmes/p009mm85
Fri 19 Sep 1986,James Herbert,song,Mike Berry,Don't Ever Change,https://www.bbc.co.uk/programmes/p009mm85
Fri 19 Sep 1986,James Herbert,song,Eddie Cochran,Summertime Blues,https://www.bbc.co.uk/programmes/p009mm85
Fri 19 Sep 1986,James Herbert,song,Harry Nilsson,I Guess The Lord Must Be In New York City,https://www.bbc.co.uk/programmes/p009mm85
Fri 19 Sep 1986,James Herbert,song,Edvard Grieg,Morning (from Peer Gynt Suite No. 1),https://www.bbc.co.uk/programmes/p009mm85
Fri 19 Sep 1986,James Herbert,book,n/a,Anthology including The History of Mr Polly - H G Wells,https://www.bbc.co.uk/programmes/p009mm85
Fri 19 Sep 1986,James Herbert,luxury,n/a,Grand piano,https://www.bbc.co.uk/programmes/p009mm85
Fri 12 Sep 1986,Andrew Davis,song,Johann Sebastian Bach,Fantasia and Fugue In G minor,https://www.bbc.co.uk/programmes/p009mm8w
Fri 12 Sep 1986,Andrew Davis,song,King's College Chapel Choir,Magnificat: Collegium Regale,https://www.bbc.co.uk/programmes/p009mm8w
Fri 12 Sep 1986,Andrew Davis,song,Edward Elgar,The Dream Of Gerontius,https://www.bbc.co.uk/programmes/p009mm8w
Fri 12 Sep 1986,Andrew Davis,song,Leos Janáček,Glagolitic Mass,https://www.bbc.co.uk/programmes/p009mm8w
